domain,link_count,years_seen,first_seen,last_seen,sample_anchor,sample_source_url,is_alive,genre,memo
privacymark.jp,25,2024,20240714043939,20241114045809,,https://mizuho-a.com/column/abiko-kohokudai-20240922,True,,
t.co,24,2024,20240523065641,20241103165629,pic.twitter.com/WGRkixKlYM,https://mizuho-a.com/column/ageo-antena-gyosha,True,,
shop.dxantenna.co.jp,23,2024,20240518131625,20241114045809,DXアンテナダイレクトショップ,https://mizuho-a.com/column/antena-balcony,True,,
tv-area.jp,20,2024,20240224165721,20241114045809,A-PAB（放送サービス高度化推進協会）のホームページ,https://mizuho-a.com/column/700mhz,True,,
b-cas.co.jp,15,2024,20240301172154,20240620090229,B-CASカード再発行のお申込み（仮申込み）｜B-CAS公式サイト,https://mizuho-a.com/column/antena-secondhandhouse,True,,
life-techs.jp,15,2024,20240316152124,20241103164341,https://life-techs.jp/,https://mizuho-a.com/column/asaka-antena-gyosha,True,,
dxantenna-product.dga.jp,14,2024,20240224014955,20240316165950,DXアンテナ公式HP,https://mizuho-a.com/column/antena-electricshop,True,,
jp.sharp,13,2024,20240224154320,20240523065641,～SHARP～ 受信強度（アンテナレベル）を確認する方法,https://mizuho-a.com/column/about-8k,True,,
anshin.site,12,2024,20241103152219,20241103164341,https://anshin.site/,https://mizuho-a.com/column/asaka-antena-gyosha,True,,
touryo.com,12,2024,20241103152219,20241103164341,https://www.touryo.com/antenna/,https://mizuho-a.com/column/asaka-antena-gyosha,True,,
curama.jp,11,2024,20240316152124,20241103164341,くらしのマーケット（アンテナ工事）,https://mizuho-a.com/column/asaka-antena-gyosha,True,,
panasonic.jp,11,2024,20240224164931,20240620084255,画像の出典：Panasonic公式ホームページ,https://mizuho-a.com/column/4ktv,True,,
google.com,10,2024,20240416081621,20241103164341,「みずほアンテナ」Google検索結果,https://mizuho-a.com/column/anjo-antena-gyosha,True,,
minantena.com,10,2024,20241103162838,20241103164341,みんなのアンテナ工事屋さん,https://mizuho-a.com/column/asaka-antena-gyosha,True,,
antena-k.jp,9,2024,20240418145245,20241103171436,https://antena-k.jp/,https://mizuho-a.com/column/atsugi-antena-gyosha,True,,
densho-at.jp,9,2024,20240316152124,20241103164341,Densho,https://mizuho-a.com/column/asaka-antena-gyosha,True,,
sharing-tech.co.jp,9,2024,20240316152124,20241103164341,アンテナ110番公式ホームページ,https://mizuho-a.com/column/asaka-antena-gyosha,True,,
av.hitachi.co.jp,8,2024,20240226153309,20240523065641,【～HITACHI～各種設定確認手順について】,https://mizuho-a.com/column/bs-level-kaizen,True,,
jpn.faq.panasonic.com,8,2024,20240224154320,20240620084255,【～Panasonic～テレビ（ビエラ）のアンテナレベルの目安を知りたい】,https://mizuho-a.com/column/bs-level-kaizen,True,,
youtube.com,8,2024,20240301002728,20240614054908,【DXアンテナ公式】BSアンテナの取付方法－BC453SCK（レベルインジケーター付）,https://mizuho-a.com/column/about-bsantena,True,,
aqura.co.jp,7,2024,20240416075217,20240416075217,Aqura Home.Co.Ltd.,https://mizuho-a.com/column/aqurahome-antena,True,,
bbc-tv.co.jp,7,2024,20240614054908,20240614054908,びわ湖放送,https://mizuho-a.com/column/bbc-tv,True,,
dxantenna.co.jp,7,2024,20240224024658,20240424092607,DXアンテナ製「45形BS・110度CSアンテナ(耐風速70m/s)」,https://mizuho-a.com/column/bunpai-method,True,,
faq01.mitsubishielectric.co.jp,7,2024,20240224154320,20240523065641,【～MITSUBISHI～「アンテナレベル」の設定方法 | 三菱電機 よくあるご質問 】,https://mizuho-a.com/column/bs-level-kaizen,True,,
flets.com,7,2024,20240301011737,20240518193914,NTT東日本　FLET’s光,https://mizuho-a.com/column/antena-detachedhouse,True,,
sekisuiheim.com,7,2024,20240316161916,20240722143447,スマートハイム,https://mizuho-a.com/column/ai-koumuten-antena,True,,
sony.jp,7,2024,20240224164931,20240518193914,【～SONY～ アンテナレベルを確認する】,https://mizuho-a.com/column/about-8k,True,,
archived.regza.com,6,2024,20240224154320,20240523065641,【～TOSHIBA～REGZA アンテナレベル確認方法】,https://mizuho-a.com/column/bs-level-kaizen,True,,
edion.co.jp,6,2024,20240301015251,20240316161916,エディオン,https://mizuho-a.com/column/about-bscsantena,True,,
knowledge.support.sony.jp,6,2024,20240224154320,20240523065641,SONY「地デジのチャンネル設定をやり直す（チャンネルスキャン）方法は？」,https://mizuho-a.com/column/bs-level-kaizen,True,,
ai-design-home.co.jp,5,2024,20240523061709,20240523061709,アイデザインホーム公式ホームページ,https://mizuho-a.com/column/aidesignhome-antena,True,,
ai-koumuten.co.jp,5,2024,20240416065349,20240416065349,アイ工務店,https://mizuho-a.com/column/ai-koumuten-antena,True,,
aidagroup.co.jp,5,2024,20240416084651,20240416084651,アイダ設計HP,https://mizuho-a.com/column/aidasekkei-antena,True,,
apab.or.jp,5,2024,20240224170924,20241103164341,「一般社団法人放送サービス高度化推進協会」のホームページ,https://mizuho-a.com/column/asaka-antena-gyosha,True,,
asahi-cons.co.jp,5,2024,20240523060223,20240523060223,旭建設工業株式会社,https://mizuho-a.com/column/asahi-cons-antena,True,,
biccamera.com,5,2024,20240224145828,20240518131625,ビックカメラ「アンテナケーブルの種類」,https://mizuho-a.com/column/bunpai-method,True,,
cleverlyhome.tokyo,4,2024,20240416065650,20240416065650,クレバリーホーム公式HP,https://mizuho-a.com/column/cleverlyhome-antena,True,,
maspro.co.jp,4,2024,20240224014955,20240224160911,マスプロ電工公式HP,https://mizuho-a.com/column/booster-tv,True,,
monotaro.com,4,2024,20241114045809,20241114045809,モノタロウ,https://mizuho-a.com/column/antena-balcony,True,,
rakuten.co.jp,4,2024,20241114045809,20241114045809,楽天市場,https://mizuho-a.com/column/antena-balcony,True,,
skyperfectv.co.jp,4,2024,20240331114623,20240331114623,スカパー！番組放送予定表チャンネル一覧,https://mizuho-a.com/column/column942242,True,,
700afp.jp,3,2024,20240316151729,20240424054913,「一般社団法人700MHz利用推進協会」コールセンター,https://mizuho-a.com/column/700mhz,True,,
antenna.machikado-sodan.com,3,2024,20240418145245,20240418145245,街角アンテナ工事相談所,https://mizuho-a.com/column/chiba-antena-gyosha,True,,
chiba-tec.com,3,2024,20240418145245,20240418145245,https://chiba-tec.com/,https://mizuho-a.com/column/chiba-antena-gyosha,True,,
cs.regza.com,3,2024,20240301180239,20240518193914,東芝REGZA43Z670K,https://mizuho-a.com/column/about-tvsettingsmethod,True,,
cs.sharp.co.jp,3,2024,20240301172154,20240518193914,SHARP,https://mizuho-a.com/column/bcas-card-purchase-guide,True,,
hikaritv.net,3,2024,20240416075217,20240424093105,ひかりTV 専門チャンネル・ビデオプラン,https://mizuho-a.com/column/aqurahome-antena,True,,
lg.com,3,2024,20240226155050,20240303200137,LGエレクトロニクス,https://mizuho-a.com/column/about-8k,True,,
sakura-antenna.com,3,2024,20240418145245,20240418145245,https://sakura-antenna.com/,https://mizuho-a.com/column/chiba-antena-gyosha,True,,
aff.life-110.com,2,2024,20241103162838,20241103164341,詳細,https://mizuho-a.com/column/asaka-antena-gyosha,True,,
aiai.ne.jp,2,2024,20241103160029,20241103160029,https://www.aiai.ne.jp/smartphone/,https://mizuho-a.com/column/atsugi-antena-gyosha,True,,
dist.joshinweb.jp,2,2024,20240316161916,20240316161916,ジョー,https://mizuho-a.com/column/antena-detachedhouse2,True,,
eiseihoso.org,2,2024,20240523065641,20240523065641,衛星放送協会,https://mizuho-a.com/column/bs-level-kaizen,True,,
eonet.jp,2,2024,20240614054908,20240614054908,eo光テレビ,https://mizuho-a.com/column/bbc-tv,True,,
funai.jp,2,2024,20240301180239,20240620090229,【フナイ公式　地上デジタル放送のチャンネル設定】,https://mizuho-a.com/column/about-tvsettingsmethod,True,,
hcnet.tv,2,2024,20240614054908,20240614054908,東近江スマイルネット,https://mizuho-a.com/column/bbc-tv,True,,
item.rakuten.co.jp,2,2024,20240301004302,20240301004302,楽天市場,https://mizuho-a.com/column/about-4k,True,,
ja.wikipedia.org,2,2024,20240224170924,20240224170924,Wikipedia「東海ラジオ放送七宝送信所」,https://mizuho-a.com/column/broadcasting-tower,True,,
jway.jp,2,2024,20240316145353,20240424093105,ケーブルテレビJ-WAY,https://mizuho-a.com/column/catv-hikari,True,,
kadenfan.hitachi.co.jp,2,2024,20240224164931,20240316165922,日立/Wooo(ウー),https://mizuho-a.com/column/column00020,True,,
kadenkoujiya.com,2,2024,20241103171436,20241103171436,https://www.kadenkoujiya.com/,https://mizuho-a.com/column/chigasaki-antena-gyosha,True,,
mitsubishielectric.co.jp,2,2024,20240224164931,20240301172154,液晶テレビ・修理のご相談,https://mizuho-a.com/column/bcascard-error,True,,
nuro.jp,2,2024,20240424093105,20241114044958,専門チャンネルプラン,https://mizuho-a.com/column/antena-gyosha-matome,True,,
regza.com,2,2024,20240224164931,20240301172154,お客様サポートページ,https://mizuho-a.com/column/bcascard-error,True,,
rescue.epark.jp,2,2024,20240424050039,20240424050039,株式会社Refrain,https://mizuho-a.com/column/amagasaki-antena-gyosha,True,,
teigaku-antenna.com,2,2024,20241103160029,20241103160029,https://teigaku-antenna.com/,https://mizuho-a.com/column/atsugi-antena-gyosha,True,,
thrust.co.jp,2,2024,20241103171436,20241103171436,https://www.thrust.co.jp/,https://mizuho-a.com/column/chigasaki-antena-gyosha,True,,
x.com,2,2024,20240301013351,20240416075217,みずほアンテナ公式Twitter,https://mizuho-a.com/column/aqurahome-antena,True,,
9696.co.jp,1,2024,20241103165629,20241103165629,クラウンクラウン,https://mizuho-a.com/column/ageo-antena-gyosha,True,,
acs-group.co.jp,1,2024,20241103153621,20241103153621,ＡＣＳ東海株式会社,https://mizuho-a.com/column/anjo-antena-gyosha,True,,
adachi-denki.jp,1,2024,20240416071931,20240416071931,足立電器,https://mizuho-a.com/column/akashi-antena-gyosha,True,,
aicom-koka.jp,1,2024,20240614054908,20240614054908,あいコムこうか,https://mizuho-a.com/column/bbc-tv,True,,
aiset-2020.com,1,2024,20241103153621,20241103153621,アイセット株式会社,https://mizuho-a.com/column/anjo-antena-gyosha,True,,
akiyama-dk.com,1,2024,20241103165629,20241103165629,あきやま電気,https://mizuho-a.com/column/ageo-antena-gyosha,True,,
antena-tech.jp,1,2024,20241103154144,20241103154144,アンテナテック,https://mizuho-a.com/column/arakawa-antena-gyosha,True,,
av.jpn.support.panasonic.com,1,2024,20240521034227,20240521034227,Panasonicホームページ：地上デジタル放送のチャンネル設定について,https://mizuho-a.com/column/column1003494,True,,
baycom.jp,1,2024,20240424093105,20240424093105,阪急阪神東宝グループBaycom,https://mizuho-a.com/column/catv-hikari,True,,
best-antenna-koji.jp,1,2024,20240224165721,20240224165721,ベストアンテナ工事,https://mizuho-a.com/column/adachi-antena-gyosha,True,,
chiba-tv.com,1,2024,20240518193914,20240518193914,千葉テレビ,https://mizuho-a.com/column/chiba-tv,True,,
chofu.com,1,2024,20241103155009,20241103155009,新和家電,https://mizuho-a.com/column/chofu-antena-gyosha,True,,
denkikoji-oyakata.com,1,2024,20241103154144,20241103154144,電気工事の親方,https://mizuho-a.com/column/arakawa-antena-gyosha,True,,
denkiyasan.jp,1,2024,20240224165721,20240224165721,パナリブVividトーシン,https://mizuho-a.com/column/adachi-antena-gyosha,True,,
dl.mitsubishielectric.co.jp,1,2024,20240316165922,20240316165922,三菱,https://mizuho-a.com/column/column939330,True,,
docomo.ne.jp,1,2024,20240424093105,20240424093105,ドコモ光,https://mizuho-a.com/column/catv-hikari,True,,
e-antenna.jp,1,2024,20240424050039,20240424050039,アンテナPRO,https://mizuho-a.com/column/amagasaki-antena-gyosha,True,,
e-spt.net,1,2024,20241103153621,20241103153621,電気のトラブル110番 イーサポート,https://mizuho-a.com/column/anjo-antena-gyosha,True,,
ecosekou.com,1,2024,20241103165629,20241103165629,エコ施工.com,https://mizuho-a.com/column/ageo-antena-gyosha,True,,
faq-cs.regza.com,1,2024,20240518143040,20240518143040,東芝　REGZA,https://mizuho-a.com/column/channelscan-trouble,True,,
hayashidensetsu.com,1,2024,20240416071931,20240416071931,林電設,https://mizuho-a.com/column/akashi-antena-gyosha,True,,
hitachi-omisenavi.jp,1,2024,20241103155009,20241103155009,有限会社アタックマルオデンキ,https://mizuho-a.com/column/chofu-antena-gyosha,True,,
homelife.jp,1,2024,20240416081621,20240416081621,アーキホームライフ公式HP,https://mizuho-a.com/column/archihome-antena,True,,
join.biglobe.ne.jp,1,2024,20240424093105,20240424093105,ビッグローブ光,https://mizuho-a.com/column/catv-hikari,True,,
joshinweb.jp,1,2024,20240520095904,20240520095904,Joshin,https://mizuho-a.com/column/antennacable-connection,True,,
kataokadenki.com,1,2024,20241103155009,20241103155009,カタオカ電器,https://mizuho-a.com/column/chofu-antena-gyosha,True,,
kobe-denki.co.jp,1,2024,20240416071931,20240416071931,神戸電気サービス,https://mizuho-a.com/column/akashi-antena-gyosha,True,,
m-zone25.com,1,2024,20240501105203,20240501105203,むせんZONE25,https://mizuho-a.com/column/column906797,True,,
matsuidenki-yu.com,1,2024,20240416071931,20240416071931,マツイ電器,https://mizuho-a.com/column/akashi-antena-gyosha,True,,
nippon-antenna.co.jp,1,2024,20240224145828,20240224145828,日本アンテナ,https://mizuho-a.com/column/bunpai-method,True,,
qa.dxantenna.co.jp,1,2024,20240614054908,20240614054908,DXアンテナ,https://mizuho-a.com/column/bbc-tv,True,,
ryougi.net,1,2024,20241103154144,20241103154144,株式会社両儀,https://mizuho-a.com/column/arakawa-antena-gyosha,True,,
sankyo-denki.com,1,2024,20241103153621,20241103153621,三共電気工業所,https://mizuho-a.com/column/anjo-antena-gyosha,True,,
shichifukudenki.com,1,2024,20240224165721,20240224165721,七福電気ドットコム,https://mizuho-a.com/column/adachi-antena-gyosha,True,,
shinsen-you.com,1,2024,20241103155009,20241103155009,新洗組,https://mizuho-a.com/column/chofu-antena-gyosha,True,,
shop.maspro.co.jp,1,2024,20241114045809,20241114045809,マスプロ電工オンラインショップ,https://mizuho-a.com/column/antena-balcony,True,,
studio-radish.com,1,2024,20240424093105,20240424093105,Studio Radish,https://mizuho-a.com/column/catv-hikari,True,,
taiseiantena.jp,1,2024,20241103165629,20241103165629,アンテナ工事専門店 大成アンテナ,https://mizuho-a.com/column/ageo-antena-gyosha,True,,
takara-denki.com,1,2024,20240224165721,20240224165721,タカラ電気,https://mizuho-a.com/column/adachi-antena-gyosha,True,,
thetowerhotel.jp,1,2024,20240224170924,20240224170924,THE TOWER HOTEL NAGOYA,https://mizuho-a.com/column/broadcasting-tower,True,,
tv-tower.co.jp,1,2024,20240224170924,20240224170924,さっぽろテレビ塔,https://mizuho-a.com/column/broadcasting-tower,True,,
urbantec-tv.com,1,2024,20240424050039,20240424050039,株式会社アーバンテック,https://mizuho-a.com/column/amagasaki-antena-gyosha,True,,
